GID,IDENT,NUMERO,NUMERO_X,NUMERO_Y,NUMERO_O,POP_MUN,POP_CAP,POP_TOT,POP_SDC,NB_LOG_P,NB_LOG_S,NB_LOG_O,NB_LOG_V,NB_LOG_T,CDATE,MDATE
4908,281AO15,AO15,1410768.06,4190097.81,0,112,0,112,112,42,0,0,0,42,19951214135500,20060905225900
4909,281AO06,AO06,1410894.14,4190262.09,0,36,0,36,36,17,0,0,2,19,19951214135500,20060905225900
4910,281AO02,AO02,1410954.05,4190261.56,0,25,0,25,25,11,0,0,0,11,19951214135500,20060905225900
4911,281AO07,AO07,1410995.91,4190114.99,0,49,0,49,49,22,0,0,0,22,19951214135500,20060905225900
4912,281AO05,AO05,1410891.89,4190005.64,0,122,0,122,122,48,0,0,1,49,19951214135500,20060905225900
4913,281AO08,AO08,1410956.89,4190038.63,0,33,0,33,33,14,0,0,0,14,19951214135500,20060905225900
4914,281AO04,AO04,1411056.58,4189927.5,0,154,0,154,154,74,0,0,3,77,19951214135500,20060905225900
4915,281AO03,AO03,1411092.43,4190188.44,0,86,0,86,86,43,3,0,1,47,19951214135500,20060905225900
4916,281AP01,AP01,1410521.14,4189911.74,0,61,0,61,61,24,0,0,2,26,19951214135700,20060905225900
5535,249BC25,BC25,1421674.1,4193126.16,0,218,0,218,218,85,0,0,2,87,20010822083600,20060905225900
5536,249AB30,AB30,1421732.6,4193273.95,0,184,0,184,184,65,0,0,1,66,20010822083700,20060905225900
5537,249BC24,BC24,1420893.1,4192978.31,0,0,0,0,0,0,0,0,0,0,20010822083800,20060905225900
5538,249AZ21,AZ21,1420859.48,4192768.85,0,0,0,0,0,0,0,0,0,0,20010822083900,20060905225900
5539,249AZ20,AZ20,1420756.87,4192544.09,0,0,0,0,0,0,0,1,0,1,20010822084000,20060905225900
5540,249AX07,AX07,1420615.69,4192029.4,0,114,0,114,114,45,0,0,8,53,20010822084100,20060905225900
5541,249AV14,AV14,1420550.46,4191595.61,0,0,0,0,0,0,0,0,0,0,20010822084200,20060905225900
5542,249AX08,AX08,1421267,4191881.73,0,137,17,154,137,53,0,0,2,55,20010822084300,20060905225900
5543,249AV15,AV15,1421264.61,4191608.43,0,71,0,71,71,26,0,0,0,26,20010822084400,20060905225900
5725,519A409,A409,1407353.57,4196136.34,0,276,0,276,276,109,0,0,2,111,20010824161800,20060905230000
5766,449BT11,BT11,1405103.35,4191252.48,0,615,0,615,615,205,0,1,2,208,20010827120500,20060905230000
5284,449AW03,AW03,1406428.33,4195371.73,0,15,0,15,15,7,0,0,0,7,19951220115900,20060905225900
5285,449AW01,AW01,1406093,4195661.49,0,119,0,119,119,48,2,0,4,54,19951220115900,20060905225900
5286,449AW05,AW05,1405977.99,4195573.79,0,63,0,63,63,26,1,0,0,27,19951220115900,20060905225900
5287,449AW04,AW04,1405924.3,4195411.4,0,33,0,33,33,15,0,0,0,15,19951220115900,20060905225900
5288,449AR04,AR04,1406053.57,4194815.63,0,54,0,54,54,22,0,0,0,22,19951220120700,20060905225900
5289,449AR11,AR11,1405795.44,4194731.01,0,39,0,39,39,13,0,0,0,13,19951220120700,20060905225900
5290,449AR12,AR12,1405809.57,4194632.07,270,20,0,20,20,11,0,0,1,12,19951220120700,20060905225900
5291,449AR07,AR07,1405848.71,4194614.34,0,28,0,28,28,11,0,0,0,11,19951220120700,20060905225900
5292,449AR06,AR06,1405939.11,4194642.87,0,7,0,7,7,2,0,0,0,2,19951220120800,20060905225900
5337,449AT04,AT04,1405108.19,4195099.32,0,30,0,30,30,13,0,0,2,15,19951221095100,20060905225900
5276,449AS14,AS14,1406200.65,4194899.03,0,10,0,10,10,5,0,0,0,5,19951220114800,20060905225900
5277,449AS11,AS11,1405940.64,4195036.91,0,223,0,223,223,83,1,0,1,85,19951220114800,20060905225900
5278,449AS13,AS13,1405601.91,4195065.81,0,77,0,77,77,40,0,1,2,43,19951220114800,20060905225900
5279,449AS12,AS12,1405859.38,4195206.13,0,28,0,28,28,10,0,0,2,12,19951220114800,20060905225900
5790,056PEE7,PEE7,1411148.73,4199419.51,0,15,0,15,15,6,0,0,1,7,20010827164100,20060905230000
5791,056PEE8,PEE8,1410912.61,4198280.19,0,69,0,69,69,32,0,0,0,32,20010827164200,20060905230000
5792,056PEE5,PEE5,1413810.53,4199665.37,0,78,0,78,78,31,0,0,0,31,20010827164200,20060905230000
5349,449AV16,AV16,1405199.6,4195849.74,0,39,0,39,39,15,0,0,0,15,19951221100300,20060905225900
5139,449BI03,BI03,1407683.04,4193955.47,63,16,0,16,16,6,0,0,1,7,19951220101200,20060905225900
5140,449BI04,BI04,1407532.37,4193895.11,0,80,0,80,80,33,0,1,0,34,19951220101200,20060905225900
5141,449BI05,BI05,1407548.04,4194072.03,0,21,0,21,21,8,0,0,0,8,19951220101200,20060905225900
5142,449BI06,BI06,1407552.03,4194170.71,0,83,0,83,83,34,0,0,0,34,19951220101200,20060905225900
5143,449BI01,BI01,1407641.01,4194226.64,0,30,0,30,30,15,0,1,4,20,19951220101200,20060905225900
5144,449BI02,BI02,1407703.36,4194122.88,0,63,0,63,63,30,2,0,1,33,19951220101200,20060905225900
5453,449AH08,AH08,1401507.88,4195543.47,0,22,0,22,22,8,0,0,0,8,19951221114300,20060905225900
5703,519D103,D103,1410378.12,4197606.48,0,89,0,89,89,30,0,0,0,30,20010824160500,20060905230000
5814,200A706,A706,1408459.66,4192126.29,0,846,0,846,846,269,0,0,3,272,20010828095100,20060905230000
5815,200A705,A705,1408628.27,4191641.53,0,155,0,155,155,47,0,0,0,47,20010828095100,20060905230000
5816,200A704,A704,1408936.85,4192321.32,0,347,0,347,347,113,0,1,2,116,20010828095200,20060905230000
5726,519A408,A408,1406968.16,4196238.12,0,129,0,129,129,51,0,4,0,55,20010824161800,20060905230000
5837,075AW03,AW03,1415041.83,4192766.75,0,225,0,225,225,83,0,0,0,83,20010828104900,20060905230000
5838,075AW04,AW04,1415272.55,4192615.27,0,184,0,184,184,60,0,0,0,60,20010828104900,20060905230000
5839,075AX07,AX07,1415246.71,4192359.85,0,77,0,77,77,28,0,1,1,30,20010828104900,20060905230000
5840,075AX08,AX08,1415099.93,4192215.61,0,165,0,165,165,55,0,0,2,57,20010828104900,20060905230000
5841,075AV07,AV07,1415698.25,4192721.67,0,18,0,18,18,4,0,0,2,6,20010828105000,20060905230000
5842,075AX09,AX09,1415594.56,4192557.39,0,21,0,21,21,9,0,0,1,10,20010828105000,20060905230000
5843,075AN06,AN06,1416497.56,4193721.53,0,214,0,214,214,64,0,1,2,67,20010828105000,20060905230000
5457,449CE01,CE01,1396192.24,4192598.5,0,0,0,0,0,0,0,0,0,0,19951221120300,20060905225900
5280,449AS02,AS02,1405905.97,4195289.46,0,130,0,130,130,56,0,0,3,59,19951220114800,20060905225900
5281,449AS01,AS01,1405714.45,4195392.84,0,28,0,28,28,8,0,0,0,8,19951220115100,20060905225900
5282,449AW06,AW06,1406363.01,4195684.64,0,313,0,313,313,99,5,0,4,108,19951220115900,20060905225900
5283,449AW07,AW07,1406282.16,4195472.67,0,25,0,25,25,12,1,0,0,13,19951220115900,20060905225900
5485,0650009,0009,1422634.63,4186503.82,0,6,10,16,6,4,0,0,1,5,20010817144100,20060905225900
5761,449AD05,AD05,1401513.55,4194903.63,0,186,0,186,186,60,0,0,2,62,20010827104800,20060905230000
5819,200A410,A410,1409600.38,4192360.57,0,148,0,148,148,84,1,1,1,87,20010828095300,20060905230000
5629,003AM04, AM04,1424405.63,4198620.73,0,285,0,285,285,100,0,0,3,103,20010824090200,20060905230000
5630,003AM03, AM03,1424148.34,4198262.61,0,52,0,52,52,22,1,0,5,28,20010824090300,20060905230000
5631,003AM02, AM02,1424418.09,4198309.56,0,100,0,100,100,34,0,0,4,38,20010824090300,20060905230000
5632,003AM01, AM01,1424897.86,4198514.01,0,104,0,104,104,36,0,0,0,36,20010824090400,20060905230000
5633,003AR02,AR02,1425232.72,4198632.48,0,126,0,126,126,46,0,0,2,48,20010824090400,20060905230000
5634,003AR01,AR01,1425484.03,4198740.29,0,60,0,60,60,22,0,0,1,23,20010824090500,20060905230000
6219,318KE13,KE13,1412188.42,4185360.1,0,57,0,57,57,23,2,0,0,25,20010831144900,20060905230000
6220,318KE12,KE12,1412314.01,4185245.32,0,191,0,191,191,67,1,0,3,71,20010831144900,20060905230000
6221,318KE11,KE11,1412242.6,4185057.34,23.2,14,0,14,14,8,0,0,0,8,20010831144900,20060905230000
6222,318KE10,KE10,1412278.39,4185013.11,0,36,0,36,36,15,1,0,1,17,20010831145000,20060905230000
6223,318KE09,KE09,1412491.14,4185114.59,0,176,0,176,176,107,0,5,9,121,20010831145000,20060905230000
6224,318KE08,KE08,1412557.26,4185289.7,0,92,0,92,92,30,0,0,2,32,20010831145000,20060905230000
6090,550BW23,BW23,1416975.62,4178732.3,0,96,0,96,96,29,0,0,1,30,20010830134600,20060905230000
6091,550BW22,BW22,1416853.2,4178489.25,0,128,0,128,128,38,1,0,0,39,20010830134600,20060905230000
6092,550BW09,BW09,1416846.94,4178380.98,0,0,0,0,0,0,0,0,0,0,20010830134600,20060905230000
6058,4340005,OOO5,1420370.14,4198780.11,0,89,0,89,89,34,0,0,1,35,20010830095700,20060905230000
5934,281BM08,BM08,1411422.57,4191207.47,0,7,0,7,7,4,0,0,5,9,20010829085000,20060905230000
5935,281BS10,BS10,1412858.23,4189024.41,0,164,0,164,164,92,2,0,3,97,20010829091100,20060905230000
5936,281BS09,BS09,1412750.28,4189118.2,0,355,0,355,355,198,2,5,9,214,20010829091100,20060905230000
6232,318KE01,KE01,1412459.88,4185802.92,0,219,0,219,219,117,0,0,8,125,20010831145300,20060905230000
6233,318BN09,BN09,1413738.57,4185455.56,0,56,0,56,56,25,2,0,0,27,20010831145500,20060905230000
6234,318BN10,BN10,1413459.16,4185255.64,0,142,0,142,142,72,0,2,7,81,20010831145500,20060905230000
6235,318DO15,DO15,1413522.17,4184139.85,0,61,0,61,61,24,0,0,1,25,20010831145600,20060905230000
6236,318DH07,DH07,1413841.62,4183920.12,0,7,0,7,7,3,0,0,0,3,20010831145600,20060905230000
6237,318DH06,DH06,1414140.72,4184130.42,0,438,0,438,438,5,0,2,0,7,20010831145600,20060905230000
6238,318DH05,DH05,1414460.77,4183978.98,0,60,0,60,60,41,0,3,6,50,20010831145700,20060905230000
5880,281HC03,HC03,1410392.31,4186475.9,0,198,0,198,198,65,0,0,4,69,20010829081700,20060905230000
6101,550BE03,BE03,1418175.84,4181258.05,0,5,0,5,5,4,0,1,0,5,20010830135300,20060905230000
6102,550BC08,BC08,1418661.02,4181313.94,0,17,0,17,17,6,0,0,2,8,20010830135300,20060905230000
801,550AR06,AR06,1420000.28,4182165.08,0,28,0,28,28,10,0,0,1,11,19951117120100,20060905225500
893,192CS12,CS12,1413288.86,4181960.42,0,91,0,91,91,32,0,0,0,32,19951122114100,20060905225500
1016,192BE01,BE01,1414462.35,4182899.06,0,997,0,997,997,759,4,23,81,867,19951122160600,20060905225500
1024,192BT04,BT04,1413763.41,4179199.4,0,27,0,27,27,8,0,0,0,8,19951122162200,20060905225500
1537,318CM06,CM06,1408740.28,4184720.15,0,152,0,152,152,45,0,0,0,45,19951124162600,20060905225500
1083,192AZ04,AZ04,1415355.29,4180792.88,0,75,0,75,75,26,0,0,0,26,19951123102800,20060905225500
1466,318DY12,DY12,1408925.15,4183578.95,0,166,0,166,166,58,0,0,0,58,19951124150800,20060905225500
6046,063DK07,DK07,1418669.31,4186998.7,0,96,0,96,96,44,0,1,2,47,20010830084400,20060905230000
6047,063DK08,DK08,1418705.9,4186864.95,0,181,0,181,181,139,0,11,21,171,20010830084400,20060905230000
6048,063AR21,AR21,1420245.92,4189045.31,0,733,0,733,733,298,0,0,1,299,20010830084500,20060905230000
6049,063AR22,AR22,1420225.6,4188919.18,0,96,0,96,96,40,0,0,0,40,20010830084500,20060905230000
6050,063AR24,AR24,1420042.27,4188679.16,0,162,0,162,162,94,0,0,0,94,20010830084500,20060905230000
6051,063AR23,AR23,1419984.74,4188693.39,0,107,0,107,107,36,0,0,0,36,20010830084600,20060905230000
6052,063AZ05,AZ05,1418776.04,4189258.61,0,71,71,142,72,32,0,0,6,38,20010830084600,20060905230000
6301,192CK01,CK01,1413211.13,4180729.75,0,227,0,227,227,99,1,0,1,101,20010904081200,20060905230000
6302,192CO01,CO01,1412118.61,4181040.63,0,277,0,277,277,100,1,0,3,104,20010904082400,20060905230000
5997,039AK20,AK20,1419227.56,4185058.46,0,238,0,238,238,101,0,0,4,105,20010829142400,20060905230000
5998,039AO09,AO09,1417743.89,4183989.12,0,82,0,82,82,42,0,0,5,47,20010829152400,20060905230000
5999,039BK02,BK02,1420394.08,4185476.55,0,5,0,5,5,2,0,0,0,2,20010829152700,20060905230000
6070,550CP07,CP07,1416370.6,4181957.08,0,0,0,0,0,0,0,0,0,0,20010830133400,20060905230000
5988,039AT20,AT20,1420034.11,4184073.66,0,53,0,53,53,26,0,0,0,26,20010829142000,20060905230000
5989,039AT22,AT22,1419814.56,4184093.16,0,73,0,73,73,19,0,0,0,19,20010829142000,20060905230000
5990,039AS06,AS06,1419750.15,4184265.11,0,234,0,234,234,74,0,0,3,77,20010829142000,20060905230000
5991,039AS05,AS05,1419914.23,4184435.05,0,412,0,412,412,173,0,4,10,187,20010829142200,20060905230000
5992,039AS04,AS04,1419955.65,4184650.01,0,120,0,120,120,70,0,0,5,75,20010829142200,20060905230000
5993,039BI08,BI08,1420737.19,4184071.91,0,0,0,0,0,0,0,0,0,0,20010829142200,20060905230000
6054,4340004,OOO4,1421484.06,4203288.45,0,226,0,226,226,77,0,0,5,82,20010830095600,20060905230000
6124,096CB08,CB08,1422577.23,4193528.25,0,287,0,287,287,105,0,0,0,105,20010830160400,20060905230000
4973,281AZ06,AZ06,1410910.94,4188245.32,0,33,0,33,33,14,0,0,0,14,19951214144000,20060905225900
4830,281BN02,BN02,1412344.85,4190930.69,0,128,0,128,128,55,0,0,3,58,19951214114600,20060905225900
5167,449BD11,BD11,1408619.07,4194365.09,0,355,0,355,355,133,0,0,0,133,19951220104500,20060905225900
6112,096CB20,CB20,1424019.79,4196248.96,0,214,0,214,214,82,1,3,2,88,20010830160100,20060905230000
4442,075BK01,BK01,1413797.22,4193699.71,0,165,0,165,165,45,0,0,2,47,19951212100200,20060905225800
5015,281DR06,DR06,1410441.6,4186942.23,0,93,0,93,93,32,0,1,3,36,19951215114100,20060905225900
4505,162AL09,AL09,1412500.15,4192830.99,0,106,0,106,106,39,0,0,0,39,19951212112500,20060905225800
4757,281DE01,DE01,1412443.98,4187283.71,0,325,0,325,325,118,0,2,5,125,19951214104900,20060905225900
6071,550CP08,CP08,1416616.25,4181728.5,0,4,0,4,4,2,0,0,0,2,20010830133600,20060905230000
6072,550AM18,AM18,1417109.74,4181925.83,0,220,0,220,220,87,0,0,6,93,20010830133600,20060905230000
6073,550AN18,AN18,1417289.13,4181807.51,0,471,0,471,471,182,3,0,9,194,20010830133700,20060905230000
6074,550CO10,CO10,1416829.19,4181401.16,0,522,0,522,522,201,1,2,28,232,20010830133700,20060905230000
6075,550CO11,CO11,1417085.42,4181572.26,0,460,0,460,460,204,1,3,21,229,20010830133800,20060905230000
6076,550CO12,CO12,1417292.59,4181393.56,0,117,0,117,117,42,0,0,3,45,20010830133800,20060905230000
6257,318HA08,HA08,1412964.36,4183262.69,0,234,0,234,234,107,0,0,2,109,20010831150600,20060905230000
6303,192CO02,CO02,1412625.49,4180977.07,0,126,0,126,126,45,0,0,2,47,20010904082400,20060905230000
6304,3120002,0002,1415356.32,4201123.73,0,242,0,242,242,69,2,0,2,73,20010904115100,20060905230000
6305,3120003,0003,1415774.9,4200882.96,0,464,0,464,464,175,1,0,4,180,20010904115100,20060905230000
6131,096CB04,CB04,1423243.01,4194501.53,0,561,0,561,561,176,2,1,1,180,20010830160600,20060905230000
6125,096CB07,CB07,1422964.08,4193706.19,0,349,0,349,349,141,1,0,7,149,20010830160500,20060905230000
6126,096CB02,CB02,1422998.19,4193977.86,0,199,0,199,199,85,3,1,2,91,20010830160500,20060905230000
6127,096CB03,CB03,1423014.16,4194249.69,0,264,0,264,264,109,0,0,2,111,20010830160500,20060905230000
6128,096CB01,CB01,1423316.93,4194142.79,0,232,0,232,232,103,0,0,8,111,20010830160600,20060905230000
6313,004PED7,PED7,1417203.02,4209126.5,0,27,0,27,27,11,0,0,1,12,20010904120100,20060905230000
6022,063RN09,RN09,1418277.6,4190953.04,0,478,0,478,478,211,1,2,13,227,20010830083200,20060905230000
6023,063RN08,RN08,1418404.29,4190860.86,0,179,0,179,179,82,0,1,3,86,20010830083300,20060905230000
6024,063PX13,PX13,1416990.5,4190952.16,28.6,357,0,357,357,229,0,2,7,238,20010830083300,20060905230000
6025,063PX14,PX14,1417102.28,4190890.47,0,963,0,963,963,490,0,4,3,497,20010830083400,20060905230000
6026,063PX15,PX15,1417359.7,4190821.43,0,476,0,476,476,249,1,2,4,256,20010830083400,20060905230000
4577,162BD11,BD11,1411674.22,4193658.61,0,4,0,4,4,2,0,0,0,2,19951212141200,20060905225800
5129,449BL04,BL04,1407103.7,4193124.47,0,43,0,43,43,14,0,0,0,14,19951220095500,20060905225900
6307,3120005,0005,1416769.69,4200935.44,0,214,0,214,214,60,0,0,0,60,20010904115200,20060905230000
6132,318AC07,AC07,1404792.16,4180422.8,0,227,0,227,227,61,0,0,1,62,20010831135500,20060905230000
6133,318AD02,AD02,1404420.92,4180800.61,0,20,0,20,20,4,0,1,0,5,20010831135600,20060905230000
6134,318KM01,KM01,1406921.89,4182205.25,0,274,22,296,274,87,0,0,1,88,20010831135800,20091118174012
6135,318KN01,KN01,1406445.55,4182143.77,0,82,0,82,82,26,0,0,1,27,20010831140100,20060905230000
6136,318KN02,KN02,1406506.59,4182283.39,0,51,0,51,51,14,0,0,0,14,20010831140100,20060905230000
6137,318KN03,KN03,1406618.77,4182210.62,0,36,0,36,36,12,0,0,1,13,20010831140200,20060905230000
6138,318KR01,KR01,1406382.03,4182892.21,0,144,0,144,144,35,0,1,1,37,20010831140500,20060905230000
6207,318KD12,KD12,1411893.03,4185556.46,0,30,0,30,30,8,0,0,0,8,20010831144100,20060905230000
6208,318KH04,KH04,1411477.62,4185030.46,0,91,0,91,91,33,0,0,3,36,20010831144500,20060905230000
6209,318KH06,KH06,1411686.24,4185250.82,0,43,0,43,43,13,0,0,0,13,20010831144500,20060905230000
6210,318KH03,KH03,1411638.47,4185106.56,0,24,0,24,24,9,0,0,0,9,20010831144600,20060905230000
6211,318KH02,KH02,1411817.09,4185146.33,0,0,0,0,0,0,0,0,0,0,20010831144600,20060905230000
6212,318KH01,KH01,1411880.86,4185052.76,0,35,0,35,35,14,0,0,1,15,20010831144600,20060905230000
6055,4340003,OOO3,1421323.22,4201179.7,0,574,0,574,574,193,1,0,25,219,20010830095700,20060905230000
6056,4340001,OOO1,1421018.36,4200366.77,0,533,0,533,533,191,0,0,9,200,20010830095700,20060905230000
6057,4340002,OOO2,1420741.99,4199851.36,0,442,0,442,442,130,1,0,10,141,20010830095700,20060905230000
6225,318KE07,KE07,1412668.86,4185345.56,0,40,0,40,40,13,0,0,1,14,20010831145100,20060905230000
6226,318KE06,KE06,1412476.5,4185507.43,0,360,0,360,360,205,2,8,9,224,20010831145100,20060905230000
5929,281BY17,BY17,1413229.72,4187585.09,0,651,0,651,651,332,0,1,22,355,20010829084800,20060905230000
5930,281BY16,BY16,1413083.65,4187642.25,0,317,0,317,317,165,3,1,7,176,20010829084800,20060905230000
5931,281DE05,DE05,1412845.94,4187280.65,0,469,0,469,469,183,0,2,11,196,20010829084900,20060905230000
5932,281DE06,DE06,1412741.56,4187078.18,0,127,0,127,127,64,0,0,5,69,20010829084900,20060905230000
6000,063PEE2,PEE2,1418278.08,4195552.14,0,5,0,5,5,2,0,0,0,2,20010830082200,20060905230000
6149,318EI06,EI06,1408160.15,4182730.53,0,241,0,241,241,77,0,0,7,84,20010831141000,20060905230000
6150,318EK17,EK17,1408559.85,4182877.54,0,117,0,117,117,40,0,0,1,41,20010831141000,20060905230000
6151,318HY10,HY10,1408851.2,4182957.11,0,60,0,60,60,19,1,0,0,20,20010831141300,20060905230000
6152,318HZ07,HZ07,1408748.53,4182245.37,0,72,0,72,72,24,0,1,0,25,20010831141500,20060905230000
6153,318HX05,HX05,1409153.01,4182507.6,0,29,0,29,29,10,0,0,1,11,20010831141600,20060905230000
6154,318DY22,DY22,1408559.64,4183367.71,0,265,0,265,265,111,0,1,1,113,20010831141700,20060905230000
6306,3120004,0004,1416256.19,4200817.55,0,565,0,565,565,179,0,0,2,181,20010904115100,20060905230000
6027,063PX16,PX16,1417410.72,4190754.21,0,155,0,155,155,90,0,0,0,90,20010830083400,20060905230000
6028,063PV14,PV14,1416678.94,4190384.2,0,545,0,545,545,261,0,0,4,265,20010830083500,20060905230000
6029,063PV15,PV15,1416794.82,4190391.18,0,127,0,127,127,56,0,0,4,60,20010830083500,20060905230000
6030,063PV12,PV12,1416763.79,4190276.87,0,305,0,305,305,120,0,0,0,120,20010830083500,20060905230000
6031,063PV13,PV13,1416841.54,4190326.81,0,294,0,294,294,159,1,0,5,165,20010830083500,20060905230000
6032,063MZ02,MZ02,1415424.24,4189475.03,0,141,0,141,141,80,2,2,12,96,20010830083600,20060905230000
6033,063MZ03,MZ03,1415593.81,4189382.68,0,275,0,275,275,90,0,5,8,103,20010830083600,20060905230000
6034,063VW04,VW04,1413638.16,4189932.59,0,330,0,330,330,135,0,4,10,149,20010830083700,20060905230000
6035,063VW05,VW05,1413576.34,4189813.37,0,34,0,34,34,18,0,0,1,19,20010830083700,20060905230000
6036,063VO09,VO09,1413151.84,4189304.11,0,3,0,3,3,1,0,0,0,1,20010830083700,20060905230000
6037,063VO10,VO10,1413114.88,4189166.81,0,658,0,658,658,334,0,2,4,340,20010830083800,20060905230000
6193,318KC03,KC03,1411247.8,4185634.45,0,33,0,33,33,14,0,0,1,15,20010831143400,20060905230000
6079,550CI08,CI08,1417094.84,4180831,0,503,0,503,503,205,0,2,1,208,20010830133900,20060905230000
6080,550CI09,CI09,1416919.71,4180627.33,0,216,0,216,216,55,2,0,0,57,20010830134000,20060905230000
6081,550CI10,CI10,1417180.81,4180547.21,0,382,0,382,382,114,0,0,0,114,20010830134000,20060905230000
6082,550CH07,CH07,1417382.14,4180510.07,0,54,0,54,54,20,0,0,0,20,20010830134000,20060905230000
5933,281AM16,AM16,1410465.27,4190237.03,0,57,0,57,57,22,0,0,0,22,20010829085000,20060905230000
6308,3120001,0001,1415619.39,4200593.68,0,120,0,120,120,55,1,1,6,63,20010904115200,20060905230000
6309,3120008,0008,1415731.83,4200332.63,0,263,0,263,263,85,0,1,2,88,20010904115200,20060905230000
6310,3120007,0007,1416112.17,4200092.19,0,105,0,105,105,36,0,1,0,37,20010904115300,20060905230000
6311,3120006,0006,1416654.78,4200041.55,0,459,0,459,459,154,0,1,1,156,20010904115400,20060905230000
6312,3120009,0009,1416032.26,4199512.77,0,446,0,446,446,132,1,0,2,135,20010904115400,20060905230000
5958,069AV07,AV07,1415364.16,4191764.83,0,399,0,399,399,187,1,5,9,202,20010829114400,20060905230000
6001,063PED9,PED9,1419842.16,4195481.8,0,246,0,246,246,38,0,0,0,38,20010830082300,20060905230000
6213,318KH09,KH09,1412049.66,4185152.04,0,37,0,37,37,17,0,0,1,18,20010831144700,20060905230000
6214,318KH08,KH08,1411952.34,4185248.49,0,51,0,51,51,17,0,0,2,19,20010831144700,20060905230000
6215,318KH07,KH07,1411942.83,4185344.17,0,43,0,43,43,19,0,0,1,20,20010831144700,20060905230000
4791,281BS06,BS06,1412650.91,4188952.81,0,61,0,61,61,36,0,0,0,36,19951214111100,20060905225900
4444,075AA02,AA02,1413993.62,4194635.29,0,10,0,10,10,3,0,0,0,3,19951212100800,20060905225800
4445,075AA01,AA01,1414581.48,4194303.38,0,2,0,2,2,0,0,0,0,0,19951212101000,20060905225800
4640,281CP04,CP04,1413998.04,4186795.29,0,0,0,0,0,0,0,0,0,0,19951213153900,20060905225900
4641,281CS04,CS04,1414091.38,4186738.69,0,70,0,70,70,34,0,1,2,37,19951213153900,20060905225900
4642,281CS10,CS10,1414048.61,4186670.24,0,61,0,61,61,32,0,0,3,35,19951213154000,20060905225900
4643,281CS12,CS12,1413857.88,4186438.82,0,72,0,72,72,30,0,1,1,32,19951213154000,20060905225900
4644,281CS13,CS13,1413867.15,4186230.06,0,64,0,64,64,28,1,0,1,30,19951213154000,20060905225900
4645,281CS09,CS09,1413960.38,4186211.59,59,32,0,32,32,12,0,0,0,12,19951219134800,20060905225900
4646,281CS08,CS08,1414047.72,4186315.06,0,12,0,12,12,6,0,0,0,6,19951213154000,20060905225900
4647,281CS11,CS11,1414140.74,4186545.13,0,69,0,69,69,32,0,0,1,33,19951213154000,20060905225900
