index,type,street_simple,code_riv,street_full,code_commune,type_full,code_riv_commune,COM_code_commune,COM_code_ilot,COM_nom_commune_maj,COM_abscisse,COM_ordonne,COM_orientation,COM_nom_commune,COM_date_creation,COM_date_modifiction,ILOT_code_ilot_normalise,ILOT_pop_municipale,ILOT_pop_compté_a_part,ILOT_pop_totale,ILOT_pop_sans_double_compte,ILOT_nbr_residence_prin,ILOT_nbr_residence_secon,ILOT_NB_LOG_O,ILOT_nbr_logement_vancant,ILOT_nbr_logement_total,QUAR_code_rivoli,QUAR_nom_quartier,QUAR_nom_voie,QUAR_type,QUAR_code_rivoli_commune
7832,imp,PIERRE MELIN,7305,Impasse Pierre Melin ,18,Impasse,730518im,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,7305,Nansouty Saint-Genès,IMPASSE PIERRE MELIN,impasse,730518im
7833,rue,PIERRE PARIS,7315,Rue Pierre Paris ,18,Rue,731518ru,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,7315,Bastide,RUE PIERRE PARIS,rue,731518ru
7834,rue,PILET,7330,Rue Pilet ,18,Rue,733018ru,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,7330,Bordeaux sud,RUE PILET,rue,733018ru
7835,rue,DES PILIERS DE TUTELLE,7335,Rue des Piliers de Tutelle ,18,Rue,733518ru,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,7335,Centre-ville,RUE DES PILIERS DE TUTELLE,rue,733518ru
7836,rue,DE PINEAU,7340,Rue de Pineau ,18,Rue,734018ru,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,7340,Bastide,RUE DE PINEAU,rue,734018ru
7837,all,DES PINS,7345,Allée des Pins ,18,Allée,734518al,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,7345,Saint Augustin Tauzin Alphonse Dupeux,ALLEE DES PINS,allee,734518al
7838,rue,DE PLANTEVIGNE,7365,Rue de Plantevigne ,18,Rue,736518ru,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,7365,Bordeaux sud,RUE DE PLANTEVIGNE,rue,736518ru
7839,rue,DE LA PLATEFORME,7370,Rue de la Plateforme ,18,Rue,737018ru,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,7370,Centre-ville,RUE DE LA PLATEFORME,rue,737018ru
7840,rue,POISSONNIER,7380,Rue Poissonnier ,18,Rue,738018ru,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,7380,Bordeaux sud,RUE POISSONNIER,rue,738018ru
7841,imp,POITEVINE,7390,Impasse Poitevine ,18,Impasse,739018im,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,7390,Centre-ville,IMPASSE POITEVINE,impasse,739018im
7842,rue,DU PONT DE LA MOUSQUE,7415,Rue du Pont de la Mousque ,18,Rue,741518ru,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,7415,Centre-ville,RUE DU PONT DE LA MOUSQUE,rue,741518ru
7843,rue,DES PONTETS,7435,Rue des Pontets ,18,Rue,743518ru,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,7435,Bordeaux sud,RUE DES PONTETS,rue,743518ru
7844,rue,POQUELIN MOLIERE,7445,Rue Poquelin Molière ,18,Rue,744518ru,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,7445,Centre-ville,RUE POQUELIN MOLIERE,rue,744518ru
7845,rue,DU PORT,7450,Rue du Port ,18,Rue,745018ru,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,7450,Bordeaux sud,RUE DU PORT,rue,745018ru
7846,rue,DU PORTAIL,7455,Rue du Portail ,18,Rue,745518ru,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,7455,Bordeaux sud,RUE DU PORTAIL,rue,745518ru
7847,rue,DE LA PORTE DE LA MONNAIE,7485,Rue de la Porte de la Monnaie ,18,Rue,748518ru,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,7485,Bordeaux sud,RUE PORTE DE LA MONNAIE,rue,748518ru
7848,rue,DE LA PORTE DES PORTANETS,7475,Rue de la Porte des Portanets ,18,Rue,747518ru,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,7475,Centre-ville,RUE PORTE DES PORTANETS,rue,747518ru
7849,rue,DE LA PORTE DU CAILHAU,7470,Rue de la Porte du Cailhau ,18,Rue,747018ru,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,7470,Centre-ville,RUE PORTE DE CAILHAU,rue,747018ru
7850,rue,DE PREIGNAC,7535,Rue de Preignac ,18,Rue,753518ru,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,7535,Nansouty Saint-Genès,RUE DE PREIGNAC,rue,753518ru
7851,ave,DE LA PRESERVATION,7550,Avenue de la Preservation ,18,Avenue,755018av,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,7550,Saint Augustin Tauzin Alphonse Dupeux,AVENUE DE LA PRESERVATION,avenue,755018av
7852,rue,PREVILLE,7570,Rue Preville ,18,Rue,757018ru,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,7570,Bastide,RUE PREVILLE,rue,757018ru
7853,rue,PRIVAT,7580,Rue Privat ,18,Rue,758018ru,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,7580,Saint Augustin Tauzin Alphonse Dupeux,RUE PRIVAT,rue,758018ru
7854,rue,PROFESSEUR ANDRE LAMBINET,7584,Rue Professeur André Lambinet ,18,Rue,758418ru,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,7584,Bastide,RUE DU PROFESSEUR ANDRE LAMBINET,rue,758418ru
7855,rue,PROFESSEUR BENZACAR,7585,Rue Professeur Benzacar ,18,Rue,758518ru,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,7585,Nansouty Saint-Genès,RUE DU PROFESSEUR BENZACAR,rue,758518ru
7856,rue,PROFESSEUR CHAVANNAZ,7595,Rue Professeur Chavannaz ,18,Rue,759518ru,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,7595,Bastide,RUE DU PROFESSEUR CHAVANNAZ,rue,759518ru
7857,pste,CYCLABLE MARCEL DASSAULT,5079,Piste Cyclable Marcel Dassault ,18,Piste Cyclable,507918pi,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,,,,,
7858,rue,RENE BUTHAUT,7868,Rue René Buthaut,18,Rue,786818ru,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,7868,Bastide,RUE RENE BUTHAUT,rue,786818ru
7859,rue,ARTHUR RIMBAUD,0416,Rue Arthur Rimbaud ,18,Rue,041618ru,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,0416,Caudéran,RUE ARTHUR RIMBAUD,rue,041618ru
7860,rue,DU MASCARET,6128,Rue du Mascaret ,18,Rue,612818ru,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,6128,Bordeaux sud,RUE DU MASCARET,rue,612818ru
7861,all,DE L'ORANGERAIE,6799,Allée de l'Orangeraie ,18,Allée,679918al,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,6799,Caudéran,ALLEE DE L'ORANGERAIE,allee,679918al
7862,rue,CHARLES GOUNOD,1939,Rue Charles Gounod ,18,Rue,193918ru,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,1939,Caudéran,RUE CHARLES GOUNOD,rue,193918ru
7863,rue,CAMILLE CLAUDEL,1425,Rue Camille Claudel ,18,Rue,142518ru,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,1425,Chartrons Grand-Parc Jardin Public,RUE CAMILLE CLAUDEL,rue,142518ru
7864,rue,COLETTE,2153,Rue Colette ,18,Rue,215318ru,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,2153,Nansouty Saint-Genès,RUE COLETTE,rue,215318ru
7865,rue,PIERRE LATECOERE,7299,Rue Pierre Latecoere ,18,Rue,729918ru,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,7299,Bordeaux maritime,RUE PIERRE LATECOERE,rue,729918ru
7866,rue,PAUL VERLAINE,7068,Rue Paul Verlaine ,18,Rue,706818ru,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,7068,Chartrons Grand-Parc Jardin Public,RUE PAUL VERLAINE,rue,706818ru
7867,rue,SEBASTIEN PREVOT,8588,Rue Sebastien Prevot ,18,Rue,858818ru,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,8588,Chartrons Grand-Parc Jardin Public,RUE SEBASTIEN PREVOT,rue,858818ru
7868,rue,JEAN COCTEAU,4584,Rue Jean Cocteau ,18,Rue,458418ru,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,4584,Caudéran,RUE JEAN COCTEAU,rue,458418ru
7869,rue,HENRI COLLET,5055,Rue Henri Collet ,18,Rue,505518ru,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,,,,,
7870,bd,GEORGES POMPIDOU,5054,Boulevard Georges Pompidou ,18,Boulevard,505418bo,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,,,,,
7871,rue,ROBERT CHARAZAC,7958,Rue Robert Charazac ,18,Rue,795818ru,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,7958,Chartrons Grand-Parc Jardin Public,RUE ROBERT CHARAZAC,rue,795818ru
7872,rue,HENRI GUILLEMIN,4371,Rue Henri Guillemin ,18,Rue,437118ru,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,4371,Chartrons Grand-Parc Jardin Public,RUE HENRI GUILLEMIN,rue,437118ru
7873,rue,D'ARTAGNAN,0412,Rue d'Artagnan ,18,Rue,041218ru,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,0412,Bastide,RUE D'ARTAGNAN,rue,041218ru
7874,prk,DE LA RUE DES GENETS,5125,Parking de la Rue des Genêts ,18,Parking,512518pa,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,,,,,
7875,pste,CYCLABLE AVENUE JALLERE,5129,Piste Cyclable Avenue Jallere ,18,Piste Cyclable,512918pi,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,,,,,
7876,prk,SECTEUR DES HOTELS,5123,Parking Secteur des Hotels ,18,Parking,512318pa,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,,,,,
7877,sq,DOM BEDOS,0632267,Square Dom Bedos ,18,Sqaure,063226718sq,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,,,,,
7878,all,JEAN GIONO,4619,Allée Jean Giono ,18,Allée,461918al,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,4619,Bastide,ALLEE JEAN GIONO,allee,461918al
7879,imp,PIERRE-PAUL COURAU,7316,Impasse Pierre-Paul Courau ,18,Impasse,731618im,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,7316,Bordeaux maritime,IMPASSE PIERRE-PAUL COURAU,impasse,731618im
7880,imp,ALBERT TOUZIN,0116,Impasse Albert Touzin ,18,Impasse,011618im,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,0116,Bordeaux maritime,IMPASSE ALBERT TOUZIN,impasse,011618im
7881,all,DU PARIS-ORLEANS,7432,Allée du Paris-Orleans ,18,Allée,743218al,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,7432,Bastide,ALLEE DU PARIS-ORLEANS,allee,743218al
7882,rue,RAOUL DUFY,7768,Rue Raoul Dufy ,18,Rue,776818ru,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,7768,Bordeaux maritime,RUE RAOUL DUFY,rue,776818ru
7883,rue,LEONCE MOTELAY,5401,Rue Léonce Motelay ,18,Rue,540118ru,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,5401,Bastide,RUE LEONCE MOTELAY,rue,540118ru
7884,all,STENDHAL,8762,Allée Stendhal ,18,Allée,876218al,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,8762,Chartrons Grand-Parc Jardin Public,ALLEE STENDHAL,allee,876218al
7885,rue,JOSEPH BONNET,4758,Rue Joseph Bonnet ,18,Rue,475818ru,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,4758,Bastide,RUE JOSEPH BONNET,rue,475818ru
7886,sq,EMILE COMBES,3136,Square Emile Combes ,18,Sqaure,313618sq,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,3136,Saint Augustin Tauzin Alphonse Dupeux,SQUARE EMILE COMBES,square,313618sq
7887,all,DU PARC DU CONSUL,6922,Allée du Parc du Consul ,18,Allée,692218al,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,6922,Caudéran,ALLEE DU PARC DU CONSUL,allee,692218al
7888,rue,GEORGES DE SONNEVILLE,3998,Rue Georges de Sonneville ,18,Rue,399818ru,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,3998,Bordeaux maritime,RUE GEORGES DE SONNEVILLE,rue,399818ru
7889,pce,PAUL ET JEAN-PAUL AVISSEAU,6997,Place Paul Et Jean-Paul Avisseau ,18,Place,699718pl,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,6997,Chartrons Grand-Parc Jardin Public,PLACE PAUL ET JEAN-PAUL AVISSEAU,place,699718pl
7890,rue,DU FAUBOURG DES ARTS,3383,Rue du Faubourg des Arts ,18,Rue,338318ru,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,3383,Chartrons Grand-Parc Jardin Public,RUE DU FAUBOURG DES ARTS,rue,338318ru
7891,rue,ANDRE DARBON,0259,Rue André Darbon ,18,Rue,025918ru,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,0259,Chartrons Grand-Parc Jardin Public,RUE ANDRE DARBON,rue,025918ru
7892,rue,JAC BELAUBRE,4511,Rue Jac Belaubre ,18,Rue,451118ru,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,4511,Caudéran,RUE JAC BELAUBRE,rue,451118ru
7893,rdpt,MICHEL LOUIS GARROS,0632312,Rond-point Michel Louis Garros ,18,Rond-point,063231218ro,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,,,,,
7894,rue,CORNEILLE,2320,Rue Corneille ,18,Rue,232018ru,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,2320,Bordeaux maritime,RUE CORNEILLE,rue,232018ru
7895,sq,PIERRE BERNADAS,0632254,Square Pierre Bernadas ,18,Sqaure,063225418sq,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,,,,,
7896,rue,ANDREE TAMISE,0299,Rue Andree Tamise ,18,Rue,029918ru,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,0299,Caudéran,RUE ANDREE TAMISE,rue,029918ru
7897,rue,PIERRE CHAREAU,7273,Rue Pierre Chareau ,18,Rue,727318ru,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,7273,Chartrons Grand-Parc Jardin Public,RUE PIERRE CHAREAU,rue,727318ru
7898,imp,BROWN DE COLSTOUN,1272,Impasse Brown de Colstoun ,18,Impasse,127218im,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,1272,Bordeaux maritime,IMPASSE BROWN DE COLSTOUN,impasse,127218im
7899,rue,ANDRE BAC,0256,Rue André Bac ,18,Rue,025618ru,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,0256,Chartrons Grand-Parc Jardin Public,RUE ANDRE BAC,rue,025618ru
7900,imp,RENOIR,7887,Impasse Renoir ,18,Impasse,788718im,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,7887,Caudéran,IMPASSE RENOIR,impasse,788718im
7901,imp,GAUGUIN,3876,Impasse Gauguin ,18,Impasse,387618im,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,3876,Caudéran,IMPASSE GAUGUIN,impasse,387618im
7902,imp,CEZANNE,1786,Impasse Cézanne ,18,Impasse,178618im,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,1786,Caudéran,IMPASSE CEZANNE,impasse,178618im
7903,rue,MAURICE DRUON,6216,Rue Maurice Druon,18,Rue,621618ru,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,6216,Caudéran,RUE MAURICE DRUON,rue,621618ru
7904,rue,JULIEN MANES,4886,Rue Julien Manès,18,Rue,488618ru,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,4886,Chartrons Grand-Parc Jardin Public,RUE JULIEN MANES,rue,488618ru
7905,pce,JEAN JACQUES RABAUD,4641,Place Jean Jacques Rabaud,18,Place,464118pl,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,4641,Chartrons Grand-Parc Jardin Public,PLACE JEAN-JACQUES RABAUD,place,464118pl
7906,rue,ANTOINE BOURDELLE,0314,Rue Antoine Bourdelle ,18,Rue,031418ru,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,0314,Saint Augustin Tauzin Alphonse Dupeux,RUE ANTOINE BOURDELLE,rue,031418ru
7907,esp,LOUIS ET HENRI POUYANNE,0632441,Esplanade Louis Et Henri Pouyanne,18,Esplanade,063244118es,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,,,,,
7908,imp,CHARLES TEYSSONNEAUX,0632323,Impasse Charles Teyssonneaux ,18,Impasse,063232318im,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,,,,,
7909,rue,GASTON LEROUX,3864,Rue Gaston Leroux ,18,Rue,386418ru,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,3864,Bastide,RUE GASTON LEROUX,rue,386418ru
7910,sq,MARIE LOUIS SUE,6047,Square Marie Louis Sue ,18,Sqaure,604718sq,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,6047,Bastide,SQUARE MARIE LOUIS SUE,square,604718sq
7911,rue,LOUIS EMIE,5662,Rue Louis Emie ,18,Rue,566218ru,18,63,BORDEAUX,1415898.46,4188713.91,0,Bordeaux,19920310181800,20091123155104,63.0,215180.0,1856.0,217036.0,215352.0,113897.0,992.0,2322.0,15570.0,132781.0,5662,Bastide,RUE LOUIS EMIE,rue,566218ru
